DATAFLOW,DONOR,RECIPIENT,SECTOR,MEASURE,CHANNEL,MODALITY,FLOW_TYPE,PRICE_BASE,MD_DIM,MD_ID,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS,DONOR_AGENCY,OECD_ID,DONOR_PROJECT_ID,REGION,INCOME_GROUP,CHANNELDELIVERY_CODE,CHANNELDELIVERY_NAME,CATEGORY_CODE,CATEGORY_NAME,FINANCETYPE_CODE,FINANCETYPE_NAME,BIMULTI_CODE,SHORT_DESCRIPTION,PROJECT_TITLE,LONG_DESCRIPTION,SDG_FOCUS,GENDER_EQUALITY,ENVIRONMENT,GOVERNANCE,RMNCH,DRR,NUTRITION,DISABILITY,BIODIVERSITY,CLIMATE_MITIGATION,CLIMATE_ADAPTATION,DESERTIFICATION,AMOUNT_TIED,AMOUNT_UNTIED,AMOUNT_PARTIALLY_UNTIED,NATURE_OF_SUBMISSION,PSIFLAG_CODE,PSIFLAG_NAME
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BIH,1000,100,_T,_T,D,Q,_T,0,USD,2022,174.414145,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BIH,1000,100,_T,_T,D,Q,_T,0,USD,2023,159.364994,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,140,100,_T,_T,D,Q,_T,0,USD,2019,2.664383,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,140,100,_T,_T,D,Q,_T,0,USD,2020,4.859322,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,140,100,_T,_T,D,Q,_T,0,USD,2021,1.867698,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,140,100,_T,_T,D,Q,_T,0,USD,2022,8.960507,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,140,100,_T,_T,D,Q,_T,0,USD,2023,3.505478,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,230,100,_T,_T,D,Q,_T,0,USD,2019,0.986373,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,230,100,_T,_T,D,Q,_T,0,USD,2020,0.698204,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,230,100,_T,_T,D,Q,_T,0,USD,2021,1.646631,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,230,100,_T,_T,D,Q,_T,0,USD,2022,3.361033,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,230,100,_T,_T,D,Q,_T,0,USD,2023,14.347145,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,310,100,_T,_T,D,Q,_T,0,USD,2019,9.140991,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,310,100,_T,_T,D,Q,_T,0,USD,2020,24.778263,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,310,100,_T,_T,D,Q,_T,0,USD,2021,20.929272,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,310,100,_T,_T,D,Q,_T,0,USD,2022,10.840829,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,310,100,_T,_T,D,Q,_T,0,USD,2023,10.754293,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,332,100,_T,_T,D,Q,_T,0,USD,2019,0.031554,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,332,100,_T,_T,D,Q,_T,0,USD,2020,0.127062,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,332,100,_T,_T,D,Q,_T,0,USD,2021,0.020693,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,332,100,_T,_T,D,Q,_T,0,USD,2022,0.054372,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,332,100,_T,_T,D,Q,_T,0,USD,2023,0.029078,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,1000,100,_T,_T,D,Q,_T,0,USD,2019,99.682253,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,1000,100,_T,_T,D,Q,_T,0,USD,2020,110.189979,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,1000,100,_T,_T,D,Q,_T,0,USD,2021,84.324064,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,1000,100,_T,_T,D,Q,_T,0,USD,2022,87.460019,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CUB,1000,100,_T,_T,D,Q,_T,0,USD,2023,73.795671,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,DPGC,1000,100,_T,_T,D,Q,_T,0,USD,2019,123970.669716,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,DPGC,1000,100,_T,_T,D,Q,_T,0,USD,2020,131572.742746,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,DPGC,1000,100,_T,_T,D,Q,_T,0,USD,2021,139176.060212,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,DPGC,1000,100,_T,_T,D,Q,_T,0,USD,2022,177023.421145,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,DPGC,1000,100,_T,_T,D,Q,_T,0,USD,2023,171086.009381,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,1000,100,_T,_T,D,Q,_T,0,USD,2019,113.897951,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,1000,100,_T,_T,D,Q,_T,0,USD,2020,97.073349,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,1000,100,_T,_T,D,Q,_T,0,USD,2021,86.476143,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,1000,100,_T,_T,D,Q,_T,0,USD,2022,127.972015,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,1000,100,_T,_T,D,Q,_T,0,USD,2023,118.59469,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,332,100,_T,_T,D,Q,_T,0,USD,2019,0.0057,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,332,100,_T,_T,D,Q,_T,0,USD,2020,0.034787,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,332,100,_T,_T,D,Q,_T,0,USD,2021,0.053716,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,332,100,_T,_T,D,Q,_T,0,USD,2022,0.099694,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,332,100,_T,_T,D,Q,_T,0,USD,2023,0.120202,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,1000,100,_T,_T,D,Q,_T,0,USD,2019,721.898777,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,1000,100,_T,_T,D,Q,_T,0,USD,2020,689.661135,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,1000,100,_T,_T,D,Q,_T,0,USD,2021,721.903014,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,1000,100,_T,_T,D,Q,_T,0,USD,2022,1073.584126,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CIV,1000,100,_T,_T,D,Q,_T,0,USD,2023,1071.057079,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BRA,1000,100,_T,_T,D,Q,_T,0,USD,2019,587.332436,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BRA,1000,100,_T,_T,D,Q,_T,0,USD,2020,546.908685,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BRA,1000,100,_T,_T,D,Q,_T,0,USD,2021,1108.002533,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BRA,1000,100,_T,_T,D,Q,_T,0,USD,2022,921.72288,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BRA,1000,100,_T,_T,D,Q,_T,0,USD,2023,719.551217,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,332,100,_T,_T,D,Q,_T,0,USD,2019,0.517023,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,332,100,_T,_T,D,Q,_T,0,USD,2020,0.21799,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,332,100,_T,_T,D,Q,_T,0,USD,2021,0.064828,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,332,100,_T,_T,D,Q,_T,0,USD,2022,0.678764,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,332,100,_T,_T,D,Q,_T,0,USD,2023,0.56667,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,1000,100,_T,_T,D,Q,_T,0,USD,2019,426.412172,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,1000,100,_T,_T,D,Q,_T,0,USD,2020,292.232579,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,1000,100,_T,_T,D,Q,_T,0,USD,2021,260.175589,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,1000,100,_T,_T,D,Q,_T,0,USD,2022,392.859741,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,ECU,1000,100,_T,_T,D,Q,_T,0,USD,2023,463.050184,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,140,100,_T,_T,D,Q,_T,0,USD,2019,62.870062,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,140,100,_T,_T,D,Q,_T,0,USD,2020,52.866579,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,140,100,_T,_T,D,Q,_T,0,USD,2021,64.407014,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,140,100,_T,_T,D,Q,_T,0,USD,2022,41.148049,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,140,100,_T,_T,D,Q,_T,0,USD,2023,38.870687,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,230,100,_T,_T,D,Q,_T,0,USD,2019,7.922767,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,230,100,_T,_T,D,Q,_T,0,USD,2020,9.988874,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,230,100,_T,_T,D,Q,_T,0,USD,2021,12.969903,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,230,100,_T,_T,D,Q,_T,0,USD,2022,40.342606,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,230,100,_T,_T,D,Q,_T,0,USD,2023,16.705522,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,310,100,_T,_T,D,Q,_T,0,USD,2019,80.785849,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,310,100,_T,_T,D,Q,_T,0,USD,2020,60.335277,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,310,100,_T,_T,D,Q,_T,0,USD,2021,82.055204,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,310,100,_T,_T,D,Q,_T,0,USD,2022,60.053021,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BFA,310,100,_T,_T,D,Q,_T,0,USD,2023,78.378305,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,230,100,_T,_T,D,Q,_T,0,USD,2019,307.302878,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,230,100,_T,_T,D,Q,_T,0,USD,2020,325.84808,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,230,100,_T,_T,D,Q,_T,0,USD,2021,385.742806,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,230,100,_T,_T,D,Q,_T,0,USD,2022,823.05826,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,230,100,_T,_T,D,Q,_T,0,USD,2023,1239.863676,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,310,100,_T,_T,D,Q,_T,0,USD,2019,108.917743,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,310,100,_T,_T,D,Q,_T,0,USD,2020,140.231833,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,310,100,_T,_T,D,Q,_T,0,USD,2021,31.716962,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,310,100,_T,_T,D,Q,_T,0,USD,2022,114.443999,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,310,100,_T,_T,D,Q,_T,0,USD,2023,134.491034,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,332,100,_T,_T,D,Q,_T,0,USD,2019,1.199681,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,332,100,_T,_T,D,Q,_T,0,USD,2020,5.580279,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,332,100,_T,_T,D,Q,_T,0,USD,2021,0.355688,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,332,100,_T,_T,D,Q,_T,0,USD,2022,1.457847,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,E,332,100,_T,_T,D,Q,_T,0,USD,2023,1.749991,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,140,100,_T,_T,D,Q,_T,0,USD,2019,11.009037,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,140,100,_T,_T,D,Q,_T,0,USD,2020,25.799016,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,140,100,_T,_T,D,Q,_T,0,USD,2021,21.006944,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,140,100,_T,_T,D,Q,_T,0,USD,2022,32.428294,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,140,100,_T,_T,D,Q,_T,0,USD,2023,1.487857,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,230,100,_T,_T,D,Q,_T,0,USD,2019,0.808152,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,230,100,_T,_T,D,Q,_T,0,USD,2020,0.841736,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,230,100,_T,_T,D,Q,_T,0,USD,2021,0.386538,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,230,100,_T,_T,D,Q,_T,0,USD,2022,0.728585,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,230,100,_T,_T,D,Q,_T,0,USD,2023,2.706249,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,310,100,_T,_T,D,Q,_T,0,USD,2019,1.077893,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,310,100,_T,_T,D,Q,_T,0,USD,2020,2.797805,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,310,100,_T,_T,D,Q,_T,0,USD,2021,1.273862,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,310,100,_T,_T,D,Q,_T,0,USD,2022,0.455584,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,COG,310,100,_T,_T,D,Q,_T,0,USD,2023,2.18644,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,310,100,_T,_T,D,Q,_T,0,USD,2019,22.219926,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,310,100,_T,_T,D,Q,_T,0,USD,2020,17.601754,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,310,100,_T,_T,D,Q,_T,0,USD,2021,22.233783,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,310,100,_T,_T,D,Q,_T,0,USD,2022,23.59553,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,310,100,_T,_T,D,Q,_T,0,USD,2023,22.679592,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,332,100,_T,_T,D,Q,_T,0,USD,2019,1.16313,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,332,100,_T,_T,D,Q,_T,0,USD,2020,0.810598,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,332,100,_T,_T,D,Q,_T,0,USD,2021,0.818332,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,332,100,_T,_T,D,Q,_T,0,USD,2022,0.85959,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,BOL,332,100,_T,_T,D,Q,_T,0,USD,2023,1.347421,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CRI,140,100,_T,_T,D,Q,_T,0,USD,2019,10.784536,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CRI,140,100,_T,_T,D,Q,_T,0,USD,2020,0.831665,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),DAC,CRI,140,100,_T,_T,D,Q,_T,0,USD,2021,0.133101,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
